stv_id,token_symbol,token_address
0x48b5f07bd641d1185bdab437764e64dd6a401d80,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0xd6ea64159ac4a8659a1ae0d155584762b6c1d4cb,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xce0761f54113ca5beb82e2b5c8791d08bbbcaece,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x1782292295e271aa1f582e7c7649a53f19f06b82,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x334b2b9eb8a6578e5ff0dffe611e5bbde9d03853,INJ-PERP,0xa63de7f89ba1270b85f3dcc193ff1a1390a7c7c7
0xdf48aca40642275df1efa9325af02c6972a329b7,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xb7fac87124e23575a165ccaba967538435b6aca8,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x75410df46adce5b84d69ed580d498dc602982d8c,ICP-PERP,0x7f8d2662f64dd468c423805f98a6579ad59b28fa
0x0a5e811e0d0324c5ca6e7e9a5f413ddf0f53894a,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x8a52c27812f00eb8e3b2c8119d33ee0124026d37,ICP-PERP,0x7f8d2662f64dd468c423805f98a6579ad59b28fa
0x779cfb306810f228f53e75df389091c7e16c44b3,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x43e1fa82ddb23bb6c4c019afae4a60aabdc8ce3a,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x2837ba036b7b1133273e7810611954509e56a906,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x2e0f6d7e6bb1f43e26702002ef965c46b25e35d2,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x530aaa7bbde7afd7987b18178302d9e0001b63b4,SOL-PERP,0x0492ff9807f82856781488015ef7aa5526c0edd6
0x72ba2ebd515d2f3a3ed33adc1b9a192541903261,NEAR-PERP,0x9c8764ec71f175c97c6c2fd558eb6546fcdbea32
0xdfc9b5c77bb5a5278c73e6bfb35ecba8b7777865,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x12767ad27a395aca63e7c51a133fb81cda10497a,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x0126ddfbf505e940a3f6d00ef60692201ea8845f,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x4db8f73bd744435085a877eae40d44a02983e8ac,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xe70278a5a75a00ca7e3524aed8a9b8eda574a8ba,ARB-PERP,0x01ec802ae0ab1b2cc4f028b9fe6eb954aef06ed1
0xaad02b7f9c3a96e6787f530365a2a662ee6958f8,ARB-PERP,0x01ec802ae0ab1b2cc4f028b9fe6eb954aef06ed1
0x3eafaff3dfb164d76ae0914deb42e5f95016e8e4,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x6c08f008659b282f06cc4fe23f187f07375408ba,INJ-PERP,0xa63de7f89ba1270b85f3dcc193ff1a1390a7c7c7
0xaa7cdaca36d39417f4ff2d1267040f560df80ebd,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x37b5025218518ce5c350d0dcf28129e68dea4548,SEI-PERP,0xb398d00b5a336f0ad33cfb352fd7646171cec442
0x1bb966567a0912deb3b40270c7615d8cd2624129,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x62a5b30520f65bf9ec9641073ab3c3f7e98cfa93,INJ-PERP,0xa63de7f89ba1270b85f3dcc193ff1a1390a7c7c7
0x60e03a131ec0e56741a5cbf5e2ece512755a6494,DOGE-PERP,0xac28ac205275d7c2d6877bea8657cebe04fd9ae9
0x6ed6341dfea89f4580d26bdd5e42167c9e713b7f,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x1828ccf69bf31999b33d9a9906a057dbddbd0807,DOGE-PERP,0xac28ac205275d7c2d6877bea8657cebe04fd9ae9
0x92365fff21971560e30d59038d2b0c13a45c078e,MPEPE-PERP,0x14b5a17208fa98843cc602b3f74e31c95ded3567
0xfdc15b4c46ee5ba385a23367ded2789fad983546,TIA-PERP,0xa64e04ed4b223a71e524dc7ebb7f28e422ccfdde
0x084bc2e543f402b1243f8b122a39df122d6b8190,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xbdbc13f731ccf513a3e6b74d0d019a3f1ed95ada,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xe054d305d2fb85b35113afb6e115715a57bd9577,AVAX-PERP,0xa94f9e3433c92a5cd1925494811a67b1943557d9
0x5909ac2dfa909719acccbf0f48a762ac8972ddd2,NEAR-PERP,0x9c8764ec71f175c97c6c2fd558eb6546fcdbea32
0x91de2a898b3981506ba2de55171cb3c501556af5,NEAR-PERP,0x9c8764ec71f175c97c6c2fd558eb6546fcdbea32
0xffcc87e863366480a94fc73aad332a0cc5912d5f,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x31269b8763b591771ca11706349b77e3f630152d,DOGE-PERP,0xac28ac205275d7c2d6877bea8657cebe04fd9ae9
0x5c6bd34c86e9e5fb38c6ef5f3523a1d28a62f528,NEAR-PERP,0x9c8764ec71f175c97c6c2fd558eb6546fcdbea32
0x51e2b94469c5ceec92b5bef80daec62a17f43628,INJ-PERP,0xa63de7f89ba1270b85f3dcc193ff1a1390a7c7c7
0x7e981c9e633e4ea06216768b969e0494fde1bd34,ICP-PERP,0x7f8d2662f64dd468c423805f98a6579ad59b28fa
0x30ed0f5286668a0bf9490710ee54f5ef44b32511,SEI-PERP,0xb398d00b5a336f0ad33cfb352fd7646171cec442
0x25018a042b5df495c004d53a14182f1a812cad1b,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x7731d416e143ae81f880be86e06fd8bbf1427fc1,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x09e85c4f4998c440c33731aa192d54afde47c748,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x04d9387e56ef79d11d1b4e5bc31fc5561e14e067,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xf5cdf73c3254775b2eac2d9185fe2eb5700b5fa5,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xca38397f6511b88beb1267235dbad51b018db1dd,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x279acd397a2fbe661aa76df36ccd0f6e6c8b27c0,NEAR-PERP,0x9c8764ec71f175c97c6c2fd558eb6546fcdbea32
0x37d848fcc840b4f98fbf85a9dce3dc322caad061,NEAR-PERP,0x9c8764ec71f175c97c6c2fd558eb6546fcdbea32
0x857c72c407f3ed035781c044d8e82439dc759239,AVAX-PERP,0xa94f9e3433c92a5cd1925494811a67b1943557d9
0xe604ad23ca17442f9ad77c876403785edbc64be1,SUI-PERP,0x5ecf68f983253a818ca8c17a56a4f2fb48d6ec6b
0x37a3d0db3380cb0c2d998d0881607cd5fe9bab83,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x93be7ff2d8790d7f2925921e3308ec235a2a18c6,XRP-PERP,0x2a3bcda1bb3ef649f3571c96c597c3d2b25edc79
0x0ea8a46a5c3cac1f357a4cd4abaf6222bdf0f8b2,SNX-PERP,0xc8b0b37dffe3a711a076dc86dd617cc203f36121
0xd416e94859832a4ce6dd35a20dba249e281d7f11,JUP-PERP,0x02c38368a6f53858aab5a3a8d91d73eb59edf9b9
0x3f7204426a96f6ad81b2a380cbfd057153900bb5,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0xb65a632685bb6ef55360cf0e27638eadfd837ca4,SOL-PERP,0x0492ff9807f82856781488015ef7aa5526c0edd6
0x707995db01de9eb9b973f0de77fbd9f41f0532d4,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xb66774b7d00b41a1e72deb4f06088310ce8b46d0,MPEPE-PERP,0x14b5a17208fa98843cc602b3f74e31c95ded3567
0x55826be41c303f71ce48c72d30d0dfa3a2bd31af,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x7f2a5b59d6c30062b21e43758363c3b9aa6429bc,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x2a611dcedff1fc5bcb2da37d351e7ef348e24488,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xb3e20ceae84de2ba23ba2b3eb46c9a304544a6f1,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0xf6769a4f94a1dc1fd19546cc90bd19dd4300c57c,ICP-PERP,0x7f8d2662f64dd468c423805f98a6579ad59b28fa
0x25263bd49f31e4ac64477dd84ff30598afbeef2d,OP-PERP,0xba3f57a977f099905531f7c2f294aad7b56ed254
0x9ecbf66b16de8c5675b33c39eb48f66a9172f1d9,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xecc159af1f54502ce618c2708db1a703270864db,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xe0cb69d5e21e5220b92e42e7ba0af837dfba627d,MKR-PERP,0x678a6c5003b56b5e9a81559e9a0df880407c796f
0x08e3306b083449e288063dbdb61f810f2c6cce28,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xed59ce0d1e65b809d18a45949960f08d427e6736,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x6352933c6cbce810da57d67f40bf5014096ca621,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xc03f6c2643cb9f302e57979841de5d5985b13ab7,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x3729945dea7eb12cdb8fde9d369cca88ecdc22cc,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x6bb6bba486b0f74ddd0b9706f62f53cb99ba41ac,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x06200f7c7b06dfc7d77fb9520219143587b2a220,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xbe2f60dbd1b51e85a8defe9f07fed983e96120b7,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x5735e24e27f31055c79390cc1670e86d952b04e4,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xeff566829ae75a03dfa0507f772e62bcdf647795,NEAR-PERP,0x9c8764ec71f175c97c6c2fd558eb6546fcdbea32
0x8634210644d21c1d513abdded740df2fac33a1c0,TRX-PERP,0xba8910a1d7ab62129729047d453091a1e6356170
0xe5f2c26f0eee050319e98cc9e86c5c48546ddf56,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0xdcf02273c6780874d589b1e269f284043872cccc,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x5a49e8d85c8d1b5ef22591d1127ddfeb8076891a,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x24ec6a6e13c66345cb27aa7342ed3ffac91e6c2c,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xf85fe0f6d350100104b7bb4738444dfb643e990d,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xedb3863723dff3cbaa5799d70e628ece472acee0,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x4d42021652d746e60701056134a08e1060a7f302,JUP-PERP,0x02c38368a6f53858aab5a3a8d91d73eb59edf9b9
0x00f10fbb08d24febba01143e3797a6936b24f822,MATIC-PERP,0xea884c82418ebc21cd080b8f40ecc4d06a6a6883
0x42490eb3a40772e80d4924d34d45624973538c86,ARB-PERP,0x01ec802ae0ab1b2cc4f028b9fe6eb954aef06ed1
0xbb8591160799c83e90a0d24d75fb2d6b0d06c046,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x30e6f24932a007ad936492f6ec7e35b61a404bd1,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xf435e0f27b876a31eac87605b583bdc04437ac7f,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x75382c446b83edb0bb910ab2bd703e03be9f3dca,IMX-PERP,0x42582b404b0bec4a266631a0e178840b107a0c69
0x18761308f18fce1b385c8a87166313b53cb75ad5,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xfa76e04812cc467714dc43ce6b89ba197ef59378,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x07291753de6851e165f8359f2c399432cbd978ef,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x61c7a6fa927b86276146954a1e4109bad5674c47,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0xc7819530e9bba24ea2c0cf7f91cc79a96566462a,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0xcfb18f265706abc7dad0c2e43f83ce867e1446e6,PYTH-PERP,0x2ee573caab73c1d8cf0ca6bd3589b67de79628a4
0x172f425ffe20dc527d5ff272000f51a4d5bf9867,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x7d59edd24cd43d6132f52de145126bba4db8f424,NEAR-PERP,0x9c8764ec71f175c97c6c2fd558eb6546fcdbea32
0xc400d6b48679d10938b462f2c01c0a1d0fcf53f4,MPEPE-PERP,0x14b5a17208fa98843cc602b3f74e31c95ded3567
0x63c856a79548d93bd6ca8113c95ca0febb20f61f,MPEPE-PERP,0x14b5a17208fa98843cc602b3f74e31c95ded3567
0x22131c986a3cf48f3f34cb4bd19cf96ea3bbb9c9,WLD-PERP,0x7e97da2dbbbdd7fb313cf9dc0581ac7cec999c70
0xe5be050bbc781249f2218e3eb6bf04c7f6ff7926,XRP-PERP,0x2a3bcda1bb3ef649f3571c96c597c3d2b25edc79
0x42922b20780216da50a4660ce5fe08c07a11ef7e,MPEPE-PERP,0x14b5a17208fa98843cc602b3f74e31c95ded3567
0xee06176053ed6da5b7c57dbcf3f8962a31f6a6cc,SOL-PERP,0x0492ff9807f82856781488015ef7aa5526c0edd6
0x27dffa985da587e406add6c4a26b63788b77032e,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0xaee9db1442bdd9ef8abaa513bda29cbea8bc8bbe,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x99881ab28d69018e55688abc750af50864e15c62,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x870a3160ea9c15f016c1997a950382dead9357d4,LINK-PERP,0xed811409bfea901e75cb19ba347c08a154e860c9
0x51aec55a87883ae7b52367da16685c8b64be8192,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xab3713dcd2e49d326ff746845bf912c02ae92f5f,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x7f8c6607952fdb1c309ffc64c880ac65bdafd2b1,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x5e91762f045400cc872acce2211b702efc606c4a,INJ-PERP,0xa63de7f89ba1270b85f3dcc193ff1a1390a7c7c7
0x31591b146d9e774c3b8e312cf80e4d6efaac08b2,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x61319319da13a2927cb192156219aef02ac208fb,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xb60f9dde0584cf24da1149d6efe9f86964c3fa63,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x4f3eb6abd718c243649c86d44b31228e7a3cc102,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x484bf7e893eeb2fd177be1b90f0fcc72badedaaf,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xb1050483dc2637fc2b71e6551b9557abb822eaaf,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x2922a15875d9d6abaf7b2bcf681e0171c741526c,MPEPE-PERP,0x14b5a17208fa98843cc602b3f74e31c95ded3567
0x2f3d2002b4152c48b622f45e4abeff7a9654923e,JTO-PERP,0xe7ed0c559d905436a867cddf07e06921d572363c
0x86a03faba37a937e343b0d94336910c466944e80,WLD-PERP,0x7e97da2dbbbdd7fb313cf9dc0581ac7cec999c70
0x46c6e11a466874da0c4fc32707722bc8deeb4b52,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0xdc1720274726a4e1fef7596a639c34151a8a97d5,BNB-PERP,0x9c52d5c4df5a68955ad088a781b4ab364a861e9e
0x45b9b6941b21a667c931c7689e045072ea8853f6,DOGE-PERP,0xac28ac205275d7c2d6877bea8657cebe04fd9ae9
0x8721df1257bdc03e4c6f1040e0d86cb6288cd385,BCH-PERP,0x045391227fc4b2cdd27b95f066864225afc9314e
0xac6fc3ca95bf49c467500546d1c932485375028a,SEI-PERP,0xb398d00b5a336f0ad33cfb352fd7646171cec442
0xaccaf18ef1b21f71f2fc9c6b2f681a136ff5b9e2,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0xedab6566e03954cfd91bb01c2edfac8427bded18,SUI-PERP,0x5ecf68f983253a818ca8c17a56a4f2fb48d6ec6b
0xbe8e6a96d79be2d49f7d4424487f68fdcc884555,DOGE-PERP,0xac28ac205275d7c2d6877bea8657cebe04fd9ae9
0x2250f864acedb2866430bc8534bb8f46df1ee081,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x097d9c6799069aacf85294265fc0b89c680a23d5,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x34044a6893fab5a01b303051d5fc86c3d6214753,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x6498f42d7636c21bb0158243955af63179bcb7db,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x4f8802c9fc13522beb008641e9bc440b6599c1ab,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xbeb1497c780cfab0bb381f6153ed4dc58d45996d,MPEPE-PERP,0x14b5a17208fa98843cc602b3f74e31c95ded3567
0x17a371c37a687d6e34adcc3ffba4fa6c4d72d833,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xf8184e0cdc8c4a8aeb3f12fc0d0a85b1736086db,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x85ea9f20178beaa8b4ffce00780849521568cd1d,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xf601385276a306d18e31808d30988f7131364471,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x112a07ef87e4d793c1c47d2ec33faead5f2b5b8c,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x62eafdb998e8a6efaf33b373bd0b66db92722543,ARB-PERP,0x01ec802ae0ab1b2cc4f028b9fe6eb954aef06ed1
0x9a0aed957b03b5f8562aed59fea4f40cd3c07af8,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0xc29b48f6499ec1e78ba0624e72fa9869d502cbdd,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0xb7fcaf554584f7121f6c6df306f0b33114a9b8fc,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xda73e7d7e56cb12c91d521a63fa9154c90d18812,ARB-PERP,0x01ec802ae0ab1b2cc4f028b9fe6eb954aef06ed1
0x300a4bc4bbe32d5f67d634556447c1f2bb3427c2,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x5179b87b6a39b84608c1fe0a08217a340e1f370b,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0xb97a16f755333cee35488720684bebeec673d280,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x1c5932cdf497695f9bc3a4d0f8bf3e99595c07f6,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x75134519218d641d0c03cdddc9a0f6889bd8fbc7,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x50af091fea060203375bcd67d0c9e63a05c011e0,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x01477eede595437e4cf2ad42d55487e4a0d1aa00,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x0a83554fcaf0a6806ed8864798f56014b1712c3e,SEI-PERP,0xb398d00b5a336f0ad33cfb352fd7646171cec442
0x04d6f25d5e0fdf0eebb261a09838e8a3cb299e5a,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x8918a96004a0c67f3853f7f809fe369d5aeb37d1,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x36295f3da40a2cecbf9097a86867340999f0da66,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xdf8a8e00f7376f5b8a8bb5fd9c4dbb8636d000fd,JUP-PERP,0x02c38368a6f53858aab5a3a8d91d73eb59edf9b9
0x547ede426526678fa8d54b8f846cada3d0447ad1,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0xf5474f03188e2702e57e7d0e4599dda12f1758b3,MKR-PERP,0x678a6c5003b56b5e9a81559e9a0df880407c796f
0x2a980666760d5cd69cb38d8df96a1392ba8d8a7e,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x6f16beef2669e2daddd06bf79a6be894aee986f5,SOL-PERP,0x0492ff9807f82856781488015ef7aa5526c0edd6
0x926ba10fa399947999276ebc022afbfcf3e1c8e1,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x2e16976db7ae8ca7c8c99fdf99ccf9a56f2cedb8,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x1bdb086b171be7513c510c0195470e13de0ff7a3,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x24675243699837b809ba6385b767dee69bb9be31,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x96a8d5c3f749a7f193b934395794fb5022d8fa06,ARB-PERP,0x01ec802ae0ab1b2cc4f028b9fe6eb954aef06ed1
0x57c78dc74058b12203f31a21cab8eb0d5db31938,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x6da4c4662c56fe4663feb40bb103ca338179e391,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x95c4d93df93c3d0bf4920a0c792adac95ad10f1f,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xce946e678175f5076d3839571b6c0c17020aead3,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x15c22b0340d92af9e8c3c050de27b08be6e862ac,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0xb218dcdc3fb130a35f9f8daa0bb6a45dfad8d77a,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x2e78c0897cdc686b48a973ee2bff1ad690a3f3cd,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xea1c3d846adf280d09ee01dacf44dfe4834c79da,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0xb2f689664b356728fe0cfc64f924de3d5ccacbcc,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xf37dd688b6ed2089f09c9fd8e524f30af1461d6d,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0xff0aee40fcf8bf8537d98d545931060bcd67b809,OP-PERP,0xba3f57a977f099905531f7c2f294aad7b56ed254
0xd28101596ec153a3d228355740fc4e00ebbe7bce,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x250ff9b09264be248e323deceedf0c7af498e86d,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x9bb4f2ed18fd5ec19bdcbb6808308a8554a8c062,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x7dfcddb259c5ffb0f8055581387a8bbd4ea754a6,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xf5b44854e67ad142b5a5d89cc1f92711924a2423,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xeb45f605c658e24a044efb2e5d870f5ab93310fa,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x71210ad93a0bedf798676df953b76b32467243db,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x2b4581342f36d46eb0b0718275b26035f1706051,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xaac2e2daf5664d5e04d05c16ea54eb471ccde49c,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x73c85c53174a705cba8f44c4840e25d419c3ac09,SOL-PERP,0x0492ff9807f82856781488015ef7aa5526c0edd6
0x14c4e9a0ca91671757552de7526a2ec7a3834f14,SOL-PERP,0x0492ff9807f82856781488015ef7aa5526c0edd6
0x12fbea7755403451f33f28aa78490e312ad25af8,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x65b63f3a98f8eba7b26b9e5a20d298cbae959aa6,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xc4c189b539d90ceb184bd4223d36c6ad6acfef79,COMP-PERP,0x7d512bef2e6cfd7e7f5f6b2f8027e3728eb7b6c3
0x959d32c3731d47e87e3a03eafc167762cba1b512,DYDX-PERP,0x0f7afcb1612b305626cff84f84e4169ba2d0f12c
0x980951160282117e25aeb50bc61a1b9e179785df,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x4a7fab21cc66f43f5f006b5da326317183d13651,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x6517336371f99e605a855ef3100086a165046f30,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x309da078209dded39ce754273b09cb4430279065,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x4fbc227421da13ab75ae2f0fd5df819ed2e71115,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0xbc3541abd2fda557ea0a1cee1e59e5dac87ed1d4,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x9d5fab9556a06d8156a87c17821d721fa7a74c46,SOL-PERP,0x0492ff9807f82856781488015ef7aa5526c0edd6
0x957c87fa2e695a7a72865b37095618ee2f56603d,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x48b95347318ffe1d160c3a54efabe8d380238091,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x179af65ac6a637f1869d7f335ac4d8c2fc3d8b73,ETH-PERP,0xfe653438a1a4a7f56e727509c341d60a7b54fa91
0x64b122878865b9f17b23d33888e211619f5b4cf1,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x99e41fd5dbd7d7c6793e514129febb2407ea4132,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
0x1d7edc859667c4350b97bda09de8cb79ae20b759,BTC-PERP,0xF03f457a30e598d5020164a339727Ef40f2B8fbC
